timestamp,textblob_score,High,Low,Open,Close,Volume,Marketcap
2013-08-16,0.05,112.3000030517578,108.51699829101562,109.99500274658205,108.99400329589844,0.0,1.260352119E9
2019-01-05,0.133,3904.90309592,3836.90012599,3851.97396457,3845.19446017,5.13760982375761E9,6.71575709350686E10
2018-04-28,0.0,9412.08984375,8931.990234375,8939.26953125,9348.48046875,7.805479936E9,1.58963068374E11
2018-06-09,-0.05525,7683.580078125,7531.97998046875,7632.52001953125,7531.97998046875,3.845220096E9,1.28682085689E11
2019-05-13,0.07472307692307693,8047.413001869992,6898.282426699997,6971.178205810006,7814.915139920007,2.8677672181451836E10,1.383165738072011E11
2018-12-25,-0.133,4089.56159334,3760.02039224,4081.03047102,3815.49060966,6.15820729344091E9,6.65560331718177E10
2018-08-30,0.08349999999999999,7072.69,6834.69,7043.76,6978.23,4.46325E9,1.20309828156E11
2019-02-24,0.0,4210.64175454,3793.70900544,4145.45786231,3810.42743065,1.07942274512229E10,6.68974834041494E10
2019-01-12,0.33299999999999996,3698.9783488000007,3653.81085703,3686.97309735,3661.30098975,4.77817088256059E9,6.39941408818701E10
2014-08-01,0.0,597.9219970703125,583.6339721679688,586.2020263671875,594.916015625,1.82159E7,7.7867960324E9
2019-01-01,0.0,3850.91376479,3707.23130258,3746.71338747,3843.51996727,4.32420099019464E9,6.70986341806128E10
2019-05-02,0.11072727272727273,5522.262556729999,5394.217516959998,5402.42286531,5505.28367176,1.4644460907012897E10,9.733011214651369E10
2019-04-06,-0.07366666666666667,5205.82193076,4992.22200103,5036.79302365,5059.81718799,1.6929795193687902E10,8.92127334495707E10
2018-01-12,0.0,14229.900390625,13158.099609375,13453.900390625,13980.599609375,1.206569984E10,2.34865160377E11
2018-04-18,0.0,8197.7998046875,7886.009765625,7944.43017578125,8163.419921875,6.52990976E9,1.38661092884E11
2019-05-27,0.10323181818181812,8907.174440770079,8668.704920150174,8674.0724031801,8805.778376599825,2.794983956393773E10,1.5609375476200302E11
2018-06-30,0.0,6465.509765625,6214.22021484375,6214.22021484375,6404.0,4.543860224E9,1.096656182E11
2019-04-28,0.16211111111111112,5326.23201477,5255.68374555,5271.746393779999,5285.1390082200005,1.28199920556275E10,9.339124439489479E10
2019-04-21,0.0125,5359.92503038,5257.33953186,5335.87896599,5314.5314532,1.37318442228199E10,9.38470522561912E10
2017-09-14,0.25,3920.60009765625,3153.860107421875,3875.3701171875,3154.949951171875,2.716310016E9,5.22654538162E10
2018-12-01,0.1895,4309.37731216,3969.71064261,4024.46424203,4214.67193177,5.37531409310145E9,7.33461949690855E10
2018-02-06,0.4,7850.7001953125,6048.259765625,7051.75,7754.0,1.399980032E10,1.30658094648E11
2018-06-11,0.0,6910.18017578125,6706.6298828125,6799.2900390625,6906.919921875,4.74526976E9,1.18025877189E11
2018-07-09,0.0,6838.68017578125,6724.33984375,6775.080078125,6741.75,3.71812992E9,1.15557889495E11
2018-08-13,0.0,6537.05,6225.72,6341.36,6297.57,4.08398E9,1.08369686635E11
2017-10-24,0.05,5935.52001953125,5504.18017578125,5935.52001953125,5526.64013671875,2.735699968E9,9.19882257997E10
2019-03-07,0.0,3939.37339556,3894.11295638,3903.3847998000006,3911.4842891000003,9.584165518675291E9,6.87494213105083E10
2018-02-15,-0.3975,10234.7998046875,9395.580078125,9488.3203125,10166.400390625,9.062540288E9,1.71477807437E11
2018-06-08,-0.221,7698.18994140625,7558.39990234375,7685.14013671875,7624.919921875,4.227579904E9,1.30256218613E11
2019-01-30,-0.16,3495.1748876,3429.38794807,3443.89706175,3486.18175093,5.95511262675721E9,6.10442626223971E10
2019-03-20,1.0,4089.46189246,4031.11074047,4070.7940175,4087.47629856,1.01759163882762E10,7.1942444088065E10
2018-02-09,0.4,8736.98046875,7884.7099609375,8271.83984375,8736.98046875,6.784820224E9,1.47266052809E11
2018-08-14,0.125,6287.94,5971.05,6287.66,6199.71,5.3017E9,1.06696389129E11
2017-12-10,0.0,15850.599609375,13226.599609375,15168.400390625,15455.400390625,1.3433299968E10,2.58615393665E11
2018-04-14,0.25,8140.7099609375,7846.0,7874.669921875,7986.240234375,5.191430144E9,1.3558938444E11
2018-07-07,0.0,6863.990234375,6579.240234375,6668.7099609375,6856.93017578125,3.961080064E9,1.17506606E11
2018-08-18,0.08816666666666667,6617.349999999999,6353.73,6583.43,6423.760000000001,3.98452E9,1.10603014928E11
2019-05-16,0.16125,8320.82435452,7729.60838515,8194.50090343,7884.90929094,3.31671975810209E10,1.39599559277841E11
2018-09-10,0.125,6374.98,6292.76,6301.57,6329.7,3.7141E9,1.09255603474E11
2017-02-04,0.05,1045.9000244140623,1015.1599731445312,1031.3299560546877,1042.9000244140623,1.55064E8,1.683741192E10
2018-05-16,0.03825,8508.4296875,8175.490234375,8504.41015625,8368.830078125,6.76022016E9,1.42587497878E11
2018-02-16,0.05,10324.099609375,9824.8203125,10135.7001953125,10233.900390625,7.296159744E9,1.72637061144E11
2019-03-19,-0.07366666666666667,4082.21601126,4023.81254521,4032.69200717,4071.19020004,9.34491995626907E9,7.16477038277263E10
2018-09-02,0.11771428571428573,7306.3099999999995,7132.160000000002,7189.580000000001,7272.72,4.32954E9,1.25427780027E11
2019-02-12,0.0,3668.58683348,3618.55692543,3642.75185939,3653.52864497,6.48038453173272E9,6.40637552497315E10
2019-04-23,0.2,5633.80205461,5389.40888788,5399.36570489,5572.36206051,1.58673081079804E10,9.84173870041095E10
2019-04-04,0.058399999999999994,5063.1597258,4836.79382246,4971.30774104,4922.79878778,1.82518102396095E10,8.67787278210768E10
2018-01-20,0.28600000000000003,13103.0,11656.2001953125,11656.2001953125,12899.2001953125,1.1801700352E10,2.1690761983E11
2018-06-23,0.0,6224.81982421875,6071.81005859375,6090.10009765625,6162.47998046875,3.43136E9,1.0544927652E11
2018-10-13,-0.1105,6308.51,6259.81,6278.08,6285.99,3.06403E9,1.08878136724E11
2015-02-14,0.0,259.80801391601557,235.5279998779297,235.5279998779297,257.32101440429693,4.97325E7,3.56071793565E9
2018-02-05,0.0935,8364.83984375,6756.68017578125,8270.5400390625,6955.27001953125,9.285289984E9,1.17184385122E11
2018-10-15,0.0,6965.06,6258.68,6292.64,6596.54,7.37077E9,1.1428002234E11
2019-05-20,0.017749999999999988,8200.96799673,7678.78158711,8196.92393539,7978.30907244,2.38434043395117E10,1.41315695727576E11
2019-03-01,0.0,3907.7954856599995,3851.69234979,3853.75713203,3859.5837522099996,7.66124797511185E9,6.77969657433518E10
2018-12-24,0.25,4271.79245,4000.33178206,4000.33178206,4078.59919478,7.24096850110825E9,7.11375485888249E10
2018-03-09,0.4,9466.349609375,8513.0302734375,9414.6904296875,9337.5498046875,8.704190464E9,1.57898203939E11
2018-07-01,0.125,6432.85009765625,6289.2900390625,6411.68017578125,6385.81982421875,4.78825984E9,1.09366024632E11
2019-02-10,0.0,3695.03601276,3640.97995463,3673.20153682,3690.18824383,6.2822569029225E9,6.4694025950728E10
2019-02-19,0.5,4010.87942178,3908.15296756,3911.66152075,3947.09440657,9.93362665481582E9,6.92626732380216E10
2019-04-07,0.27466666666666667,5235.1864351,5050.41230153,5062.79376134,5198.89699014,1.66554161402699E10,9.16742301859347E10
2018-04-13,0.0,8183.9599609375,7758.93017578125,7901.08984375,7895.9599609375,7.764460032E9,1.34043001354E11
2018-06-15,-0.16,6681.080078125,6433.8701171875,6674.080078125,6456.580078125,3.955389952E9,1.10378702283E11
2018-08-07,-0.055600000000000004,7146.56,6748.24,6958.32,6753.12,4.6828E9,1.161283398E11
2018-10-24,0.0,6521.99,6468.86,6478.89,6495.84,3.42467E9,1.12637293966E11
2019-02-01,-0.1105,3501.95413455,3431.59149165,3460.54712403,3487.94538683,5.42292670735329E9,6.10887474912873E10
2018-01-04,0.0,15739.7001953125,14522.2001953125,15270.7001953125,15599.2001953125,2.1783199744E10,2.6179532111E11
2019-01-20,0.0,3743.38797121,3583.01948596,3725.44612463,3601.0135915,5.58248955953197E9,6.29901432840983E10
2018-08-20,0.0,6536.92,6297.93,6500.51,6308.53,3.6651E9,1.08642191682E11
2017-09-22,0.0,3758.27001953125,3553.530029296875,3628.02001953125,3630.699951171875,1.194829952E9,6.02030402234E10
2018-02-18,0.2715,11349.7998046875,10326.0,11123.400390625,10551.7998046875,8.744009728E9,1.78040648022E11
2018-05-18,0.0625,8274.1201171875,7974.81982421875,8091.830078125,8250.9697265625,5.764190208E9,1.4060766761E11
2018-05-06,0.0,9940.1396484375,9465.25,9845.3095703125,9654.7998046875,7.222280192E9,1.64316605278E11
